,name,pn_bar,tfluid_k,height_m,in_service,type
448,Junction_25486_supply,10.0,359.3562478951201,0.0,True,junction
449,Junction_25486_return,8.0,308.15,0.0,True,junction
450,Junction_25543_supply,10.0,359.3562478951201,0.0,True,junction
451,Junction_25543_return,8.0,308.15,0.0,True,junction
452,Junction_26246_supply,10.0,359.3562478951201,0.0,True,junction
453,Junction_26246_return,8.0,308.15,0.0,True,junction
454,Junction_26248_supply,10.0,359.3562478951201,0.0,True,junction
455,Junction_26248_return,8.0,308.15,0.0,True,junction
456,Junction_26973_supply,10.0,359.3562478951201,0.0,True,junction
457,Junction_26973_return,8.0,308.15,0.0,True,junction
458,Junction_26989_supply,10.0,359.3562478951201,0.0,True,junction
459,Junction_26989_return,8.0,308.15,0.0,True,junction
460,Junction_26996_supply,10.0,359.3562478951201,0.0,True,junction
461,Junction_26996_return,8.0,308.15,0.0,True,junction
462,Junction_27084_supply,10.0,359.3562478951201,0.0,True,junction
463,Junction_27084_return,8.0,308.15,0.0,True,junction
464,Junction_27498_supply,10.0,359.3562478951201,0.0,True,junction
465,Junction_27498_return,8.0,308.15,0.0,True,junction
466,Junction_28458_supply,10.0,359.3562478951201,0.0,True,junction
467,Junction_28458_return,8.0,308.15,0.0,True,junction
468,Junction_28618_supply,10.0,359.3562478951201,0.0,True,junction
469,Junction_28618_return,8.0,308.15,0.0,True,junction
470,Junction_29352_supply,10.0,359.3562478951201,0.0,True,junction
471,Junction_29352_return,8.0,308.15,0.0,True,junction
472,Junction_29632_supply,10.0,359.3562478951201,0.0,True,junction
473,Junction_29632_return,8.0,308.15,0.0,True,junction
474,Junction_29873_supply,10.0,359.3562478951201,0.0,True,junction
475,Junction_29873_return,8.0,308.15,0.0,True,junction
476,Junction_29936_supply,10.0,359.3562478951201,0.0,True,junction
477,Junction_29936_return,8.0,308.15,0.0,True,junction
478,Junction_30008_supply,10.0,359.3562478951201,0.0,True,junction
479,Junction_30008_return,8.0,308.15,0.0,True,junction
480,Junction_30414_supply,10.0,359.3562478951201,0.0,True,junction
481,Junction_30414_return,8.0,308.15,0.0,True,junction
482,Junction_30728_supply,10.0,359.3562478951201,0.0,True,junction
483,Junction_30728_return,8.0,308.15,0.0,True,junction
484,Junction_31466_supply,10.0,359.3562478951201,0.0,True,junction
485,Junction_31466_return,8.0,308.15,0.0,True,junction
486,Junction_31469_supply,10.0,359.3562478951201,0.0,True,junction
487,Junction_31469_return,8.0,308.15,0.0,True,junction
488,Junction_31545_supply,10.0,359.3562478951201,0.0,True,junction
489,Junction_31545_return,8.0,308.15,0.0,True,junction
490,Junction_31656_supply,10.0,359.3562478951201,0.0,True,junction
491,Junction_31656_return,8.0,308.15,0.0,True,junction
492,Junction_31657_supply,10.0,359.3562478951201,0.0,True,junction
493,Junction_31657_return,8.0,308.15,0.0,True,junction
494,Junction_31788_supply,10.0,359.3562478951201,0.0,True,junction
495,Junction_31788_return,8.0,308.15,0.0,True,junction
496,Junction_31915_supply,10.0,359.3562478951201,0.0,True,junction
497,Junction_31915_return,8.0,308.15,0.0,True,junction
498,Junction_31990_supply,10.0,359.3562478951201,0.0,True,junction
499,Junction_31990_return,8.0,308.15,0.0,True,junction
500,Junction_32340_supply,10.0,359.3562478951201,0.0,True,junction
501,Junction_32340_return,8.0,308.15,0.0,True,junction
502,Junction_32341_supply,10.0,359.3562478951201,0.0,True,junction
503,Junction_32341_return,8.0,308.15,0.0,True,junction
504,Junction_32353_supply,10.0,359.3562478951201,0.0,True,junction
505,Junction_32353_return,8.0,308.15,0.0,True,junction
506,Junction_32355_supply,10.0,359.3562478951201,0.0,True,junction
507,Junction_32355_return,8.0,308.15,0.0,True,junction
508,Junction_32358_supply,10.0,359.3562478951201,0.0,True,junction
509,Junction_32358_return,8.0,308.15,0.0,True,junction
510,Junction_32382_supply,10.0,359.3562478951201,0.0,True,junction
511,Junction_32382_return,8.0,308.15,0.0,True,junction
512,Junction_32586_supply,10.0,359.3562478951201,0.0,True,junction
513,Junction_32586_return,8.0,308.15,0.0,True,junction
514,Junction_32591_supply,10.0,359.3562478951201,0.0,True,junction
515,Junction_32591_return,8.0,308.15,0.0,True,junction
516,Junction_32703_supply,10.0,359.3562478951201,0.0,True,junction
517,Junction_32703_return,8.0,308.15,0.0,True,junction
518,Junction_33148_supply,10.0,359.3562478951201,0.0,True,junction
519,Junction_33148_return,8.0,308.15,0.0,True,junction
520,Junction_33431_supply,10.0,359.3562478951201,0.0,True,junction
521,Junction_33431_return,8.0,308.15,0.0,True,junction
522,Junction_33432_supply,10.0,359.3562478951201,0.0,True,junction
523,Junction_33432_return,8.0,308.15,0.0,True,junction
524,Junction_33846_supply,10.0,359.3562478951201,0.0,True,junction
525,Junction_33846_return,8.0,308.15,0.0,True,junction
526,Junction_33847_supply,10.0,359.3562478951201,0.0,True,junction
527,Junction_33847_return,8.0,308.15,0.0,True,junction
528,Junction_33957_supply,10.0,359.3562478951201,0.0,True,junction
529,Junction_33957_return,8.0,308.15,0.0,True,junction
530,Junction_34033_supply,10.0,359.3562478951201,0.0,True,junction
531,Junction_34033_return,8.0,308.15,0.0,True,junction
532,Junction_34066_supply,10.0,359.3562478951201,0.0,True,junction
533,Junction_34066_return,8.0,308.15,0.0,True,junction
534,Junction_34156_supply,10.0,359.3562478951201,0.0,True,junction
535,Junction_34156_return,8.0,308.15,0.0,True,junction
536,Junction_34248_supply,10.0,359.3562478951201,0.0,True,junction
537,Junction_34248_return,8.0,308.15,0.0,True,junction
538,Junction_34334_supply,10.0,359.3562478951201,0.0,True,junction
539,Junction_34334_return,8.0,308.15,0.0,True,junction
540,Junction_34444_supply,10.0,359.3562478951201,0.0,True,junction
541,Junction_34444_return,8.0,308.15,0.0,True,junction
542,Junction_34547_supply,10.0,359.3562478951201,0.0,True,junction
543,Junction_34547_return,8.0,308.15,0.0,True,junction
544,Junction_35697_supply,10.0,359.3562478951201,0.0,True,junction
545,Junction_35697_return,8.0,308.15,0.0,True,junction
546,Junction_35760_supply,10.0,359.3562478951201,0.0,True,junction
547,Junction_35760_return,8.0,308.15,0.0,True,junction
548,Junction_35794_supply,10.0,359.3562478951201,0.0,True,junction
549,Junction_35794_return,8.0,308.15,0.0,True,junction
550,Junction_35871_supply,10.0,359.3562478951201,0.0,True,junction
551,Junction_35871_return,8.0,308.15,0.0,True,junction
552,Junction_36047_supply,10.0,359.3562478951201,0.0,True,junction
553,Junction_36047_return,8.0,308.15,0.0,True,junction
554,Junction_36258_supply,10.0,359.3562478951201,0.0,True,junction
555,Junction_36258_return,8.0,308.15,0.0,True,junction
556,Junction_36301_supply,10.0,359.3562478951201,0.0,True,junction
557,Junction_36301_return,8.0,308.15,0.0,True,junction
558,Junction_36469_supply,10.0,359.3562478951201,0.0,True,junction
559,Junction_36469_return,8.0,308.15,0.0,True,junction
560,Junction_36471_supply,10.0,359.3562478951201,0.0,True,junction
561,Junction_36471_return,8.0,308.15,0.0,True,junction
562,Junction_36476_supply,10.0,359.3562478951201,0.0,True,junction
563,Junction_36476_return,8.0,308.15,0.0,True,junction
564,Junction_36767_supply,10.0,359.3562478951201,0.0,True,junction
565,Junction_36767_return,8.0,308.15,0.0,True,junction
566,Junction_36773_supply,10.0,359.3562478951201,0.0,True,junction
567,Junction_36773_return,8.0,308.15,0.0,True,junction
568,Junction_36951_supply,10.0,359.3562478951201,0.0,True,junction
569,Junction_36951_return,8.0,308.15,0.0,True,junction
570,Junction_36958_supply,10.0,359.3562478951201,0.0,True,junction
571,Junction_36958_return,8.0,308.15,0.0,True,junction
572,Junction_36962_supply,10.0,359.3562478951201,0.0,True,junction
573,Junction_36962_return,8.0,308.15,0.0,True,junction
574,Junction_36967_supply,10.0,359.3562478951201,0.0,True,junction
575,Junction_36967_return,8.0,308.15,0.0,True,junction
576,Junction_36968_supply,10.0,359.3562478951201,0.0,True,junction
577,Junction_36968_return,8.0,308.15,0.0,True,junction
578,Junction_37011_supply,10.0,359.3562478951201,0.0,True,junction
579,Junction_37011_return,8.0,308.15,0.0,True,junction
580,Junction_37299_supply,10.0,359.3562478951201,0.0,True,junction
581,Junction_37299_return,8.0,308.15,0.0,True,junction
582,Junction_37303_supply,10.0,359.3562478951201,0.0,True,junction
583,Junction_37303_return,8.0,308.15,0.0,True,junction
584,Junction_37316_supply,10.0,359.3562478951201,0.0,True,junction
585,Junction_37316_return,8.0,308.15,0.0,True,junction
586,Junction_37396_supply,10.0,359.3562478951201,0.0,True,junction
587,Junction_37396_return,8.0,308.15,0.0,True,junction
588,Junction_37544_supply,10.0,359.3562478951201,0.0,True,junction
589,Junction_37544_return,8.0,308.15,0.0,True,junction
590,Junction_37550_supply,10.0,359.3562478951201,0.0,True,junction
591,Junction_37550_return,8.0,308.15,0.0,True,junction
592,Junction_37596_supply,10.0,359.3562478951201,0.0,True,junction
593,Junction_37596_return,8.0,308.15,0.0,True,junction
594,Junction_37605_supply,10.0,359.3562478951201,0.0,True,junction
595,Junction_37605_return,8.0,308.15,0.0,True,junction
596,Junction_37727_supply,10.0,359.3562478951201,0.0,True,junction
597,Junction_37727_return,8.0,308.15,0.0,True,junction
598,Junction_37731_supply,10.0,359.3562478951201,0.0,True,junction
599,Junction_37731_return,8.0,308.15,0.0,True,junction
600,Junction_37764_supply,10.0,359.3562478951201,0.0,True,junction
601,Junction_37764_return,8.0,308.15,0.0,True,junction
602,Junction_37788_supply,10.0,359.3562478951201,0.0,True,junction
603,Junction_37788_return,8.0,308.15,0.0,True,junction
604,Junction_37844_supply,10.0,359.3562478951201,0.0,True,junction
605,Junction_37844_return,8.0,308.15,0.0,True,junction
606,Junction_37845_supply,10.0,359.3562478951201,0.0,True,junction
607,Junction_37845_return,8.0,308.15,0.0,True,junction
608,Junction_37885_supply,10.0,359.3562478951201,0.0,True,junction
609,Junction_37885_return,8.0,308.15,0.0,True,junction
610,Junction_38006_supply,10.0,359.3562478951201,0.0,True,junction
611,Junction_38006_return,8.0,308.15,0.0,True,junction
612,Junction_38195_supply,10.0,359.3562478951201,0.0,True,junction
613,Junction_38195_return,8.0,308.15,0.0,True,junction
614,Junction_38245_supply,10.0,359.3562478951201,0.0,True,junction
615,Junction_38245_return,8.0,308.15,0.0,True,junction
616,Junction_38294_supply,10.0,359.3562478951201,0.0,True,junction
617,Junction_38294_return,8.0,308.15,0.0,True,junction
618,Junction_38353_supply,10.0,359.3562478951201,0.0,True,junction
619,Junction_38353_return,8.0,308.15,0.0,True,junction
620,Junction_38356_supply,10.0,359.3562478951201,0.0,True,junction
621,Junction_38356_return,8.0,308.15,0.0,True,junction
622,Junction_38425_supply,10.0,359.3562478951201,0.0,True,junction
623,Junction_38425_return,8.0,308.15,0.0,True,junction
624,Junction_38449_supply,10.0,359.3562478951201,0.0,True,junction
625,Junction_38449_return,8.0,308.15,0.0,True,junction
626,Junction_38460_supply,10.0,359.3562478951201,0.0,True,junction
627,Junction_38460_return,8.0,308.15,0.0,True,junction
628,Junction_38463_supply,10.0,359.3562478951201,0.0,True,junction
629,Junction_38463_return,8.0,308.15,0.0,True,junction
630,Junction_38492_supply,10.0,359.3562478951201,0.0,True,junction
631,Junction_38492_return,8.0,308.15,0.0,True,junction
632,Junction_38586_supply,10.0,359.3562478951201,0.0,True,junction
633,Junction_38586_return,8.0,308.15,0.0,True,junction
634,Junction_38652_supply,10.0,359.3562478951201,0.0,True,junction
635,Junction_38652_return,8.0,308.15,0.0,True,junction
636,Junction_38786_supply,10.0,359.3562478951201,0.0,True,junction
637,Junction_38786_return,8.0,308.15,0.0,True,junction
638,Junction_38803_supply,10.0,359.3562478951201,0.0,True,junction
639,Junction_38803_return,8.0,308.15,0.0,True,junction
640,Junction_38805_supply,10.0,359.3562478951201,0.0,True,junction
641,Junction_38805_return,8.0,308.15,0.0,True,junction
642,Junction_38817_supply,10.0,359.3562478951201,0.0,True,junction
643,Junction_38817_return,8.0,308.15,0.0,True,junction
644,Junction_39059_supply,10.0,359.3562478951201,0.0,True,junction
645,Junction_39059_return,8.0,308.15,0.0,True,junction
646,Junction_39069_supply,10.0,359.3562478951201,0.0,True,junction
647,Junction_39069_return,8.0,308.15,0.0,True,junction
648,Junction_39122_supply,10.0,359.3562478951201,0.0,True,junction
649,Junction_39122_return,8.0,308.15,0.0,True,junction
650,Junction_39145_supply,10.0,359.3562478951201,0.0,True,junction
651,Junction_39145_return,8.0,308.15,0.0,True,junction
652,Junction_39152_supply,10.0,359.3562478951201,0.0,True,junction
653,Junction_39152_return,8.0,308.15,0.0,True,junction
654,Junction_39156_supply,10.0,359.3562478951201,0.0,True,junction
655,Junction_39156_return,8.0,308.15,0.0,True,junction
656,Junction_39409_supply,10.0,359.3562478951201,0.0,True,junction
657,Junction_39409_return,8.0,308.15,0.0,True,junction
658,Junction_39719_supply,10.0,359.3562478951201,0.0,True,junction
659,Junction_39719_return,8.0,308.15,0.0,True,junction
660,Junction_39721_supply,10.0,359.3562478951201,0.0,True,junction
661,Junction_39721_return,8.0,308.15,0.0,True,junction
662,Junction_40767_supply,10.0,359.3562478951201,0.0,True,junction
663,Junction_40767_return,8.0,308.15,0.0,True,junction
664,Junction_40791_supply,10.0,359.3562478951201,0.0,True,junction
665,Junction_40791_return,8.0,308.15,0.0,True,junction
666,Junction_40889_supply,10.0,359.3562478951201,0.0,True,junction
667,Junction_40889_return,8.0,308.15,0.0,True,junction
668,Junction_40961_supply,10.0,359.3562478951201,0.0,True,junction
669,Junction_40961_return,8.0,308.15,0.0,True,junction
670,Junction_41008_supply,10.0,359.3562478951201,0.0,True,junction
671,Junction_41008_return,8.0,308.15,0.0,True,junction
672,Junction_41026_supply,10.0,359.3562478951201,0.0,True,junction
673,Junction_41026_return,8.0,308.15,0.0,True,junction
674,Junction_41031_supply,10.0,359.3562478951201,0.0,True,junction
675,Junction_41031_return,8.0,308.15,0.0,True,junction
676,Junction_41058_supply,10.0,359.3562478951201,0.0,True,junction
677,Junction_41058_return,8.0,308.15,0.0,True,junction
678,Junction_41082_supply,10.0,359.3562478951201,0.0,True,junction
679,Junction_41082_return,8.0,308.15,0.0,True,junction
680,Junction_41132_supply,10.0,359.3562478951201,0.0,True,junction
681,Junction_41132_return,8.0,308.15,0.0,True,junction
682,Junction_41442_supply,10.0,359.3562478951201,0.0,True,junction
683,Junction_41442_return,8.0,308.15,0.0,True,junction
684,Junction_41523_supply,10.0,359.3562478951201,0.0,True,junction
685,Junction_41523_return,8.0,308.15,0.0,True,junction
686,Junction_41572_supply,10.0,359.3562478951201,0.0,True,junction
687,Junction_41572_return,8.0,308.15,0.0,True,junction
688,Junction_41577_supply,10.0,359.3562478951201,0.0,True,junction
689,Junction_41577_return,8.0,308.15,0.0,True,junction
690,Junction_41582_supply,10.0,359.3562478951201,0.0,True,junction
691,Junction_41582_return,8.0,308.15,0.0,True,junction
692,Junction_41587_supply,10.0,359.3562478951201,0.0,True,junction
693,Junction_41587_return,8.0,308.15,0.0,True,junction
694,Junction_41619_supply,10.0,359.3562478951201,0.0,True,junction
695,Junction_41619_return,8.0,308.15,0.0,True,junction
696,Junction_41683_supply,10.0,359.3562478951201,0.0,True,junction
697,Junction_41683_return,8.0,308.15,0.0,True,junction
698,Junction_41740_supply,10.0,359.3562478951201,0.0,True,junction
699,Junction_41740_return,8.0,308.15,0.0,True,junction
700,Junction_42099_supply,10.0,359.3562478951201,0.0,True,junction
701,Junction_42099_return,8.0,308.15,0.0,True,junction
702,Junction_42312_supply,10.0,359.3562478951201,0.0,True,junction
703,Junction_42312_return,8.0,308.15,0.0,True,junction
704,Junction_42407_supply,10.0,359.3562478951201,0.0,True,junction
705,Junction_42407_return,8.0,308.15,0.0,True,junction
706,Junction_42761_supply,10.0,359.3562478951201,0.0,True,junction
707,Junction_42761_return,8.0,308.15,0.0,True,junction
708,Junction_43191_supply,10.0,359.3562478951201,0.0,True,junction
709,Junction_43191_return,8.0,308.15,0.0,True,junction
710,Junction_43566_supply,10.0,359.3562478951201,0.0,True,junction
711,Junction_43566_return,8.0,308.15,0.0,True,junction
712,Junction_44920_supply,10.0,359.3562478951201,0.0,True,junction
713,Junction_44920_return,8.0,308.15,0.0,True,junction
714,Junction_45717_supply,10.0,359.3562478951201,0.0,True,junction
715,Junction_45717_return,8.0,308.15,0.0,True,junction
716,Junction_45888_supply,10.0,359.3562478951201,0.0,True,junction
717,Junction_45888_return,8.0,308.15,0.0,True,junction
718,Junction_46121_supply,10.0,359.3562478951201,0.0,True,junction
719,Junction_46121_return,8.0,308.15,0.0,True,junction
720,Junction_46131_supply,10.0,359.3562478951201,0.0,True,junction
721,Junction_46131_return,8.0,308.15,0.0,True,junction
722,Junction_46214_supply,10.0,359.3562478951201,0.0,True,junction
723,Junction_46214_return,8.0,308.15,0.0,True,junction
724,Junction_46223_supply,10.0,359.3562478951201,0.0,True,junction
725,Junction_46223_return,8.0,308.15,0.0,True,junction
726,Junction_46228_supply,10.0,359.3562478951201,0.0,True,junction
727,Junction_46228_return,8.0,308.15,0.0,True,junction
728,Junction_46680_supply,10.0,359.3562478951201,0.0,True,junction
729,Junction_46680_return,8.0,308.15,0.0,True,junction
730,Junction_46849_supply,10.0,359.3562478951201,0.0,True,junction
731,Junction_46849_return,8.0,308.15,0.0,True,junction
732,Junction_46923_supply,10.0,359.3562478951201,0.0,True,junction
733,Junction_46923_return,8.0,308.15,0.0,True,junction
734,Junction_47050_supply,10.0,359.3562478951201,0.0,True,junction
735,Junction_47050_return,8.0,308.15,0.0,True,junction
736,Junction_47051_supply,10.0,359.3562478951201,0.0,True,junction
737,Junction_47051_return,8.0,308.15,0.0,True,junction
738,Junction_47088_supply,10.0,359.3562478951201,0.0,True,junction
739,Junction_47088_return,8.0,308.15,0.0,True,junction
740,Junction_47090_supply,10.0,359.3562478951201,0.0,True,junction
741,Junction_47090_return,8.0,308.15,0.0,True,junction
742,Junction_47600_supply,10.0,359.3562478951201,0.0,True,junction
743,Junction_47600_return,8.0,308.15,0.0,True,junction
744,Junction_47852_supply,10.0,359.3562478951201,0.0,True,junction
745,Junction_47852_return,8.0,308.15,0.0,True,junction
746,Junction_47904_supply,10.0,359.3562478951201,0.0,True,junction
747,Junction_47904_return,8.0,308.15,0.0,True,junction
748,Junction_47934_supply,10.0,359.3562478951201,0.0,True,junction
749,Junction_47934_return,8.0,308.15,0.0,True,junction
750,Junction_47936_supply,10.0,359.3562478951201,0.0,True,junction
751,Junction_47936_return,8.0,308.15,0.0,True,junction
752,Junction_48140_supply,10.0,359.3562478951201,0.0,True,junction
753,Junction_48140_return,8.0,308.15,0.0,True,junction
754,Junction_48274_supply,10.0,359.3562478951201,0.0,True,junction
755,Junction_48274_return,8.0,308.15,0.0,True,junction
756,Junction_48315_supply,10.0,359.3562478951201,0.0,True,junction
757,Junction_48315_return,8.0,308.15,0.0,True,junction
758,Junction_48324_supply,10.0,359.3562478951201,0.0,True,junction
759,Junction_48324_return,8.0,308.15,0.0,True,junction
760,Junction_48555_supply,10.0,359.3562478951201,0.0,True,junction
761,Junction_48555_return,8.0,308.15,0.0,True,junction
762,Junction_48688_supply,10.0,359.3562478951201,0.0,True,junction
763,Junction_48688_return,8.0,308.15,0.0,True,junction
764,Junction_48934_supply,10.0,359.3562478951201,0.0,True,junction
765,Junction_48934_return,8.0,308.15,0.0,True,junction
766,Junction_49024_supply,10.0,359.3562478951201,0.0,True,junction
767,Junction_49024_return,8.0,308.15,0.0,True,junction
768,Junction_49026_supply,10.0,359.3562478951201,0.0,True,junction
769,Junction_49026_return,8.0,308.15,0.0,True,junction
770,Junction_49052_supply,10.0,359.3562478951201,0.0,True,junction
771,Junction_49052_return,8.0,308.15,0.0,True,junction
772,Junction_49142_supply,10.0,359.3562478951201,0.0,True,junction
773,Junction_49142_return,8.0,308.15,0.0,True,junction
774,Junction_49190_supply,10.0,359.3562478951201,0.0,True,junction
775,Junction_49190_return,8.0,308.15,0.0,True,junction
776,Junction_49268_supply,10.0,359.3562478951201,0.0,True,junction
777,Junction_49268_return,8.0,308.15,0.0,True,junction
778,Junction_49349_supply,10.0,359.3562478951201,0.0,True,junction
779,Junction_49349_return,8.0,308.15,0.0,True,junction
780,Junction_49413_supply,10.0,359.3562478951201,0.0,True,junction
781,Junction_49413_return,8.0,308.15,0.0,True,junction
782,Junction_49604_supply,10.0,359.3562478951201,0.0,True,junction
783,Junction_49604_return,8.0,308.15,0.0,True,junction
784,Junction_49754_supply,10.0,359.3562478951201,0.0,True,junction
785,Junction_49754_return,8.0,308.15,0.0,True,junction
786,Junction_49757_supply,10.0,359.3562478951201,0.0,True,junction
787,Junction_49757_return,8.0,308.15,0.0,True,junction
788,Junction_49938_supply,10.0,359.3562478951201,0.0,True,junction
789,Junction_49938_return,8.0,308.15,0.0,True,junction
790,Junction_50025_supply,10.0,359.3562478951201,0.0,True,junction
791,Junction_50025_return,8.0,308.15,0.0,True,junction
792,Junction_50272_supply,10.0,359.3562478951201,0.0,True,junction
793,Junction_50272_return,8.0,308.15,0.0,True,junction
794,Junction_50281_supply,10.0,359.3562478951201,0.0,True,junction
795,Junction_50281_return,8.0,308.15,0.0,True,junction
796,Junction_50282_supply,10.0,359.3562478951201,0.0,True,junction
797,Junction_50282_return,8.0,308.15,0.0,True,junction
798,Junction_50404_supply,10.0,359.3562478951201,0.0,True,junction
799,Junction_50404_return,8.0,308.15,0.0,True,junction
800,Junction_50543_supply,10.0,359.3562478951201,0.0,True,junction
801,Junction_50543_return,8.0,308.15,0.0,True,junction
802,Junction_50787_supply,10.0,359.3562478951201,0.0,True,junction
803,Junction_50787_return,8.0,308.15,0.0,True,junction
804,Junction_50999_supply,10.0,359.3562478951201,0.0,True,junction
805,Junction_50999_return,8.0,308.15,0.0,True,junction
806,Junction_51026_supply,10.0,359.3562478951201,0.0,True,junction
807,Junction_51026_return,8.0,308.15,0.0,True,junction
808,Junction_51044_supply,10.0,359.3562478951201,0.0,True,junction
809,Junction_51044_return,8.0,308.15,0.0,True,junction
810,Junction_51072_supply,10.0,359.3562478951201,0.0,True,junction
811,Junction_51072_return,8.0,308.15,0.0,True,junction
812,Junction_51524_supply,10.0,359.3562478951201,0.0,True,junction
813,Junction_51524_return,8.0,308.15,0.0,True,junction
814,Junction_51620_supply,10.0,359.3562478951201,0.0,True,junction
815,Junction_51620_return,8.0,308.15,0.0,True,junction
816,Junction_51622_supply,10.0,359.3562478951201,0.0,True,junction
817,Junction_51622_return,8.0,308.15,0.0,True,junction
818,Junction_51625_supply,10.0,359.3562478951201,0.0,True,junction
819,Junction_51625_return,8.0,308.15,0.0,True,junction
820,Junction_51737_supply,10.0,359.3562478951201,0.0,True,junction
821,Junction_51737_return,8.0,308.15,0.0,True,junction
822,Junction_52254_supply,10.0,359.3562478951201,0.0,True,junction
823,Junction_52254_return,8.0,308.15,0.0,True,junction
824,Junction_52634_supply,10.0,359.3562478951201,0.0,True,junction
825,Junction_52634_return,8.0,308.15,0.0,True,junction
826,Junction_52889_supply,10.0,359.3562478951201,0.0,True,junction
827,Junction_52889_return,8.0,308.15,0.0,True,junction
828,Junction_53505_supply,10.0,359.3562478951201,0.0,True,junction
829,Junction_53505_return,8.0,308.15,0.0,True,junction
830,Junction_53612_supply,10.0,359.3562478951201,0.0,True,junction
831,Junction_53612_return,8.0,308.15,0.0,True,junction
832,Junction_53615_supply,10.0,359.3562478951201,0.0,True,junction
833,Junction_53615_return,8.0,308.15,0.0,True,junction
834,Junction_53865_supply,10.0,359.3562478951201,0.0,True,junction
835,Junction_53865_return,8.0,308.15,0.0,True,junction
836,Junction_54115_supply,10.0,359.3562478951201,0.0,True,junction
837,Junction_54115_return,8.0,308.15,0.0,True,junction
838,Junction_54118_supply,10.0,359.3562478951201,0.0,True,junction
839,Junction_54118_return,8.0,308.15,0.0,True,junction
840,Junction_54179_supply,10.0,359.3562478951201,0.0,True,junction
841,Junction_54179_return,8.0,308.15,0.0,True,junction
842,Junction_54599_supply,10.0,359.3562478951201,0.0,True,junction
843,Junction_54599_return,8.0,308.15,0.0,True,junction
844,Junction_54877_supply,10.0,359.3562478951201,0.0,True,junction
845,Junction_54877_return,8.0,308.15,0.0,True,junction
846,Junction_54909_supply,10.0,359.3562478951201,0.0,True,junction
847,Junction_54909_return,8.0,308.15,0.0,True,junction
848,Junction_55365_supply,10.0,359.3562478951201,0.0,True,junction
849,Junction_55365_return,8.0,308.15,0.0,True,junction
850,Junction_55565_supply,10.0,359.3562478951201,0.0,True,junction
851,Junction_55565_return,8.0,308.15,0.0,True,junction
852,Junction_55566_supply,10.0,359.3562478951201,0.0,True,junction
853,Junction_55566_return,8.0,308.15,0.0,True,junction
854,Junction_55861_supply,10.0,359.3562478951201,0.0,True,junction
855,Junction_55861_return,8.0,308.15,0.0,True,junction
856,Junction_56012_supply,10.0,359.3562478951201,0.0,True,junction
857,Junction_56012_return,8.0,308.15,0.0,True,junction
858,Junction_56146_supply,10.0,359.3562478951201,0.0,True,junction
859,Junction_56146_return,8.0,308.15,0.0,True,junction
860,Junction_56361_supply,10.0,359.3562478951201,0.0,True,junction
861,Junction_56361_return,8.0,308.15,0.0,True,junction
862,Junction_56780_supply,10.0,359.3562478951201,0.0,True,junction
863,Junction_56780_return,8.0,308.15,0.0,True,junction
864,Junction_57062_supply,10.0,359.3562478951201,0.0,True,junction
865,Junction_57062_return,8.0,308.15,0.0,True,junction
866,Junction_57893_supply,10.0,359.3562478951201,0.0,True,junction
867,Junction_57893_return,8.0,308.15,0.0,True,junction
868,Junction_58780_supply,10.0,359.3562478951201,0.0,True,junction
869,Junction_58780_return,8.0,308.15,0.0,True,junction
870,Junction_58790_supply,10.0,359.3562478951201,0.0,True,junction
871,Junction_58790_return,8.0,308.15,0.0,True,junction
872,Junction_59203_supply,10.0,359.3562478951201,0.0,True,junction
873,Junction_59203_return,8.0,308.15,0.0,True,junction
874,Junction_59693_supply,10.0,359.3562478951201,0.0,True,junction
875,Junction_59693_return,8.0,308.15,0.0,True,junction
876,Junction_60463_supply,10.0,359.3562478951201,0.0,True,junction
877,Junction_60463_return,8.0,308.15,0.0,True,junction
878,Junction_60532_supply,10.0,359.3562478951201,0.0,True,junction
879,Junction_60532_return,8.0,308.15,0.0,True,junction
880,Junction_60533_supply,10.0,359.3562478951201,0.0,True,junction
881,Junction_60533_return,8.0,308.15,0.0,True,junction
882,Junction_60613_supply,10.0,359.3562478951201,0.0,True,junction
883,Junction_60613_return,8.0,308.15,0.0,True,junction
884,Junction_61093_supply,10.0,359.3562478951201,0.0,True,junction
885,Junction_61093_return,8.0,308.15,0.0,True,junction
886,Junction_61715_supply,10.0,359.3562478951201,0.0,True,junction
887,Junction_61715_return,8.0,308.15,0.0,True,junction
888,Junction_61767_supply,10.0,359.3562478951201,0.0,True,junction
889,Junction_61767_return,8.0,308.15,0.0,True,junction
890,Junction_63624_supply,10.0,359.3562478951201,0.0,True,junction
891,Junction_63624_return,8.0,308.15,0.0,True,junction
892,Junction_64013_supply,10.0,359.3562478951201,0.0,True,junction
893,Junction_64013_return,8.0,308.15,0.0,True,junction
894,Junction_64021_supply,10.0,359.3562478951201,0.0,True,junction
895,Junction_64021_return,8.0,308.15,0.0,True,junction
896,Junction_64134_supply,10.0,359.3562478951201,0.0,True,junction
897,Junction_64134_return,8.0,308.15,0.0,True,junction
898,Junction_64275_supply,10.0,359.3562478951201,0.0,True,junction
899,Junction_64275_return,8.0,308.15,0.0,True,junction
900,Junction_64662_supply,10.0,359.3562478951201,0.0,True,junction
901,Junction_64662_return,8.0,308.15,0.0,True,junction
902,Junction_64665_supply,10.0,359.3562478951201,0.0,True,junction
903,Junction_64665_return,8.0,308.15,0.0,True,junction
904,Junction_64781_supply,10.0,359.3562478951201,0.0,True,junction
905,Junction_64781_return,8.0,308.15,0.0,True,junction
